EmployeeID,Age,Gender,JobRole,YearsAtCompany,Salary,JobSatisfaction,PerformanceScore,WorkLifeBalance,Left
32007,33,Male,Network Engineer,6,113654,1,3,4,No
32008,40,Male,Network Engineer,16,37846,1,5,3,No
32009,26,Male,Financial Analyst,15,52733,3,4,3,No
32010,22,Female,Project Manager,17,71266,4,5,2,No
32011,30,Female,Software Developer,1,42524,4,3,1,No
32012,55,Female,Sales Manager,20,106512,5,4,5,No
32013,50,Male,Data Engineer,10,54757,1,5,1,No
32014,23,Male,Software Developer,19,102112,5,5,1,No
32015,40,Male,Operations Manager,3,105715,5,2,3,No
32016,49,Male,Financial Analyst,16,65793,3,4,2,No
32017,56,Female,Data Engineer,11,117970,2,2,2,No
32018,43,Male,Accountant ,7,38437,1,3,2,No
32019,25,Male,Software Engineer,10,107817,1,3,4,No
32020,29,Male,HR Specialist,19,104666,4,2,5,No
32021,22,Male,Business Analyst,12,92148,1,4,3,No
32022,57,Male,UX/UI Designer,1,107276,5,3,3,No
32023,28,Male,Business Analyst,2,69626,5,4,5,No
32024,46,Male,Project Manager,7,115970,4,1,5,No
32025,50,Male,Network Engineer,15,113607,3,4,3,No
32026,22,Female,Quality Assurance Engineer,14,55974,5,2,5,No
32027,39,Male,Data Engineer,16,75838,3,2,2,No
32028,25,Male,Business Analyst,5,79819,2,5,4,No
32029,41,Male,Project Manager,10,112939,5,5,2,No
32030,29,Male,Accountant ,26,101148,3,1,4,No
32031,48,Male,Product Manager,26,96173,3,2,5,No
32032,56,Male,Accountant ,8,81827,5,3,5,No
32033,46,Male,Operations Manager,22,58975,1,5,1,No
32034,35,Male,Financial Analyst,14,44920,1,2,3,No
32035,52,Male,Marketing Analyst,29,108943,2,5,5,No
32036,26,Male,Quality Assurance Engineer,7,108850,3,1,5,No
32037,38,Male,Financial Analyst,24,109843,5,1,5,No
32038,31,Female,Business Intelligence Analyst,28,115278,2,3,5,Yes
32039,37,Male,Quality Assurance Engineer,8,54212,2,1,3,No
32040,25,Male,Project Manager,18,96542,3,3,5,No
32041,26,Male,Network Engineer,26,93622,4,5,5,Yes
32042,41,Male,Data Engineer,12,114893,1,1,1,No
32043,27,Female,Financial Analyst,27,68702,2,5,1,No
32044,32,Female,Business Intelligence Analyst,6,116426,1,1,1,No
32045,38,Male,Compliance Analysts,28,32846,5,1,4,Yes
32046,24,Male,HR Specialist,23,40612,2,4,3,No
32047,37,Female,Quality Assurance Engineer,2,54905,3,1,5,No
32048,57,Male,Product Manager,3,50626,5,5,2,No
32049,47,Male,Financial Analyst,17,44694,5,4,3,No
32050,45,Male,Financial Analyst,17,38387,5,2,5,No
32051,55,Male,Business Intelligence Analyst,28,79089,4,2,1,No
32052,41,Male,Operations Manager,16,56444,5,4,2,No
32053,38,Male,Project Manager,8,86771,3,5,3,No
32054,41,Female,Financial Analyst,25,61531,3,5,3,No
32055,37,Male,Software Engineer,28,81121,5,4,3,No
32056,25,Female,HR Specialist,6,93412,4,1,5,No
32057,39,Male,Data Scientist,28,64243,1,3,1,No
32058,57,Female,Customer Support Specialist,23,106214,4,3,4,No
32059,56,Male,Operations Manager,27,112878,4,2,4,No
32060,51,Male,Marketing Analyst,3,57629,4,3,4,No
32061,39,Male,UX/UI Designer,27,56478,3,1,2,No
32062,42,Male,Product Manager,16,51712,1,3,1,No
32063,53,Female,HR Specialist,18,86856,3,4,5,No
32064,26,Male,Accountant ,4,63124,3,4,1,No
32065,44,Female,HR Specialist,20,71460,1,2,2,No
32066,51,Female,Network Engineer,8,116868,2,3,3,No
32067,48,Male,Software Engineer,18,108947,1,4,5,No
32068,36,Male,Accountant ,27,60416,3,5,2,No
32069,35,Male,Sales Manager,14,45084,2,3,4,No
32070,42,Male,Accountant ,10,76833,5,2,4,No
32071,55,Male,HR Specialist,8,30638,4,4,4,No
32072,47,Male,HR Specialist,4,79276,3,5,1,No
32073,46,Male,Accountant ,2,40845,2,3,1,No
32074,52,Male,Software Engineer,19,45674,4,2,1,No
32075,27,Male,Data Engineer,15,112255,3,5,1,No
32076,25,Male,Product Manager,28,50246,3,3,5,No
32077,45,Female,Operations Manager,9,84612,4,1,1,Yes
32078,52,Male,Financial Analyst,3,113618,4,5,2,No
32079,40,Male,Compliance Analysts,24,92589,3,5,2,No
32080,32,Male,Product Manager,20,75190,1,4,1,No
32081,50,Male,Compliance Analysts,19,49580,4,2,3,No
32082,26,Male,Accountant ,29,83549,3,3,3,No
32083,39,Male,Network Engineer,15,52814,2,2,4,No
32084,24,Male,Sales Manager,14,34013,3,2,4,No
32085,32,Male,Product Manager,26,108026,2,2,1,No
32086,42,Male,Product Manager,21,72564,5,2,1,No
32087,51,Male,Customer Support Specialist,6,87622,5,2,5,Yes
32088,40,Female,Sales Manager,9,107968,3,4,3,No
32089,46,Male,Business Intelligence Analyst,2,90691,5,5,5,No
32090,56,Female,Operations Manager,8,88562,3,5,3,No
32091,33,Male,Sales Manager,23,70609,1,5,1,No
32092,47,Female,UX/UI Designer,24,60143,1,2,4,No
32093,26,Male,Data Engineer,15,57231,4,1,1,No
32094,40,Male,Customer Support Specialist,28,106498,3,2,5,No
32095,48,Male,Product Manager,2,73429,1,2,4,No
32096,59,Male,Data Scientist,22,74466,3,4,3,No
32097,50,Female,Operations Manager,23,115627,3,1,2,No
32098,33,Male,Software Developer,19,62147,3,5,1,No
32099,40,Male,Business Intelligence Analyst,12,85092,5,5,3,No
32100,30,Male,Accountant ,12,39275,1,3,1,Yes
32101,39,Male,Marketing Analyst,24,97780,5,5,3,No
32102,50,Male,Customer Support Specialist,5,85733,2,5,1,No
32103,24,Male,Data Scientist,26,75655,4,2,2,No
32104,44,Male,Data Engineer,16,105685,1,2,2,Yes
32105,51,Male,Data Engineer,20,76425,5,5,5,No
32106,45,Male,Quality Assurance Engineer,22,87111,3,3,1,No
32107,58,Male,Compliance Analysts,22,74900,3,3,2,No
32108,58,Male,Business Intelligence Analyst,9,89092,2,3,5,No
32109,25,Male,Product Manager,14,85756,3,3,1,No
32110,49,Female,Product Manager,23,66738,3,3,4,No
32111,37,Female,Data Scientist,16,90438,5,4,3,No
32112,34,Male,Operations Manager,12,57479,3,1,5,No
32113,29,Male,Customer Support Specialist,8,90489,4,1,3,No
32114,46,Female,Project Manager,9,111058,3,5,1,No
32115,23,Male,Project Manager,6,91080,2,5,5,No
32116,51,Female,Operations Manager,13,83253,4,1,3,No
32117,24,Male,Software Developer,2,111728,3,2,2,Yes
32118,44,Female,Project Manager,21,101474,1,4,4,No
32119,50,Male,Network Engineer,15,75613,2,1,4,No
32120,51,Male,Software Engineer,16,44259,5,2,4,No
32121,32,Male,Sales Manager,25,106962,5,3,2,No
32122,42,Male,Software Engineer,12,114026,4,5,1,No
32123,48,Female,Network Engineer,17,118264,1,1,4,No
32124,45,Male,Business Intelligence Analyst,22,113062,5,2,4,No
32125,52,Male,Business Analyst,9,88107,3,5,2,No
32126,51,Female,HR Specialist,19,59777,4,4,2,No
32127,22,Male,Business Intelligence Analyst,22,98385,5,1,1,No
32128,22,Male,Data Engineer,29,39997,2,5,1,No
32129,29,Male,Quality Assurance Engineer,24,74452,3,1,2,No
32130,55,Male,Operations Manager,24,42819,3,4,3,No
32131,37,Male,Data Engineer,3,102676,1,1,2,No
32132,48,Male,Network Engineer,28,35352,5,3,4,Yes
32133,25,Female,Accountant ,2,34474,1,2,4,Yes
32134,40,Male,Project Manager,17,44152,1,4,5,No
32135,50,Male,Customer Support Specialist,29,53151,2,3,2,No
32136,24,Male,Software Engineer,10,95177,1,5,1,No
32137,32,Male,Quality Assurance Engineer,19,115876,5,1,4,No
32138,29,Male,Marketing Analyst,3,119219,4,2,2,No
32139,54,Male,Financial Analyst,22,88542,5,1,5,No
32140,29,Female,Business Intelligence Analyst,4,30023,3,4,3,No
32141,46,Female,Customer Support Specialist,20,56527,5,3,1,No
32142,45,Male,HR Specialist,11,80497,1,3,1,No
32143,47,Male,Compliance Analysts,14,88857,5,4,4,No
32144,47,Male,Business Analyst,14,41981,3,2,5,No
32145,38,Male,UX/UI Designer,2,52468,3,5,3,No
32146,48,Male,Product Manager,23,73381,2,2,3,No
32147,50,Male,Business Analyst,2,117861,2,2,2,No
32148,30,Male,Customer Support Specialist,21,76630,2,3,4,No
32149,35,Male,Operations Manager,17,116910,1,2,1,No
32150,26,Male,Compliance Analysts,28,91809,5,1,2,No
32151,51,Female,Accountant ,14,111214,1,5,3,No
32152,49,Male,Business Analyst,4,71627,4,2,2,No
32153,58,Female,Business Analyst,6,35047,2,1,5,No
32154,29,Female,Sales Manager,9,63908,5,3,2,No
32155,36,Female,Data Engineer,13,72417,3,2,3,No
32156,49,Female,Software Engineer,23,109807,5,3,4,No
32157,57,Female,Accountant ,18,117492,4,2,1,No
32158,54,Male,Quality Assurance Engineer,26,92957,1,3,2,No
32159,27,Male,Network Engineer,22,100742,2,1,4,No
32160,33,Male,Compliance Analysts,10,87986,4,1,4,No
32161,28,Male,Product Manager,12,46789,2,1,4,No
32162,49,Male,Network Engineer,26,74992,2,3,5,No
32163,28,Female,Business Analyst,4,87289,1,1,4,No
32164,22,Male,Product Manager,25,95374,1,2,2,No
32165,45,Female,Product Manager,11,84493,3,1,4,No
32166,40,Female,Software Developer,8,42516,1,4,4,No
32167,53,Male,Data Scientist,22,33212,1,3,5,No
32168,51,Male,Network Engineer,4,59576,4,5,3,No
32169,22,Female,Compliance Analysts,25,54464,5,2,5,No
32170,53,Male,Operations Manager,21,64166,3,1,4,No
32171,41,Male,Business Intelligence Analyst,7,104556,5,4,4,No
32172,42,Male,Network Engineer,22,91301,4,3,5,No
32173,40,Male,Data Scientist,14,70965,4,5,4,No
32174,51,Female,Business Intelligence Analyst,29,65055,3,2,4,No
32175,49,Male,Business Intelligence Analyst,10,72096,3,3,5,No
32176,53,Male,Financial Analyst,9,50343,5,4,3,No
32177,51,Male,Network Engineer,21,43389,4,3,5,No
32178,44,Male,HR Specialist,22,76968,2,5,2,No
32179,48,Male,Network Engineer,11,82115,4,1,2,No
32180,58,Male,Data Scientist,15,76979,4,1,5,No
32181,47,Male,Data Scientist,25,114943,3,5,2,No
32182,24,Male,Accountant ,14,90244,2,1,2,No
32183,52,Female,Marketing Analyst,17,114608,5,3,5,No
32184,23,Female,Sales Manager,12,77248,5,2,1,No
32185,31,Female,Software Engineer,25,69411,1,2,5,No
32186,59,Male,Marketing Analyst,29,57486,3,4,1,No
32187,40,Male,Sales Manager,24,63293,5,4,4,No
32188,52,Female,Network Engineer,6,110161,3,5,4,No
32189,50,Male,Product Manager,6,47987,3,2,1,No
32190,46,Male,HR Specialist,6,68450,2,4,3,No
32191,53,Female,HR Specialist,19,77609,3,5,3,No
32192,38,Female,Marketing Analyst,25,66388,2,1,2,No
32193,44,Male,HR Specialist,20,76102,1,3,2,No
32194,39,Male,Data Engineer,27,95005,5,3,1,No
32195,32,Male,Sales Manager,19,35405,3,5,5,No
32196,41,Female,Business Analyst,3,113891,1,5,5,No
32197,34,Male,Customer Support Specialist,5,54028,4,2,5,No
32198,45,Female,Compliance Analysts,25,114202,2,3,5,No
32199,41,Female,Data Engineer,19,40287,5,4,5,Yes
32200,49,Male,Project Manager,12,105475,2,3,3,No
32201,56,Female,Data Engineer,15,60391,2,5,4,No
32202,42,Male,UX/UI Designer,29,46045,2,2,5,No
32203,27,Male,Network Engineer,24,62586,2,5,2,No
32204,28,Male,Accountant ,27,98746,3,3,4,No
32205,50,Male,Data Scientist,10,105461,3,1,1,No
32206,44,Male,Data Scientist,13,65435,5,3,4,Yes
32207,26,Male,Financial Analyst,29,63333,2,3,4,No
32208,43,Male,UX/UI Designer,4,51277,1,5,1,No
32209,30,Male,Financial Analyst,2,55214,5,3,3,No
32210,53,Male,Business Analyst,21,45994,4,2,2,No
32211,31,Male,Compliance Analysts,13,34810,5,3,1,No
32212,49,Male,Product Manager,24,84381,3,2,2,No
32213,32,Female,Product Manager,9,48595,1,1,2,No
32214,28,Male,Software Developer,25,90222,5,1,2,No
32215,51,Male,UX/UI Designer,10,46968,1,1,1,Yes
32216,59,Female,Software Engineer,11,43667,4,3,5,No
32217,55,Male,Software Developer,15,94977,1,5,5,No
32218,49,Male,Quality Assurance Engineer,2,79916,3,5,4,No
32219,53,Male,Operations Manager,17,74989,1,4,5,Yes
32220,37,Male,HR Specialist,2,66144,4,4,2,No
32221,22,Male,Accountant ,12,49732,1,2,3,No
32222,55,Male,Financial Analyst,24,92982,1,2,5,No
32223,44,Male,Data Engineer,13,80369,5,3,4,No
32224,41,Male,Financial Analyst,27,97165,4,5,1,No
32225,39,Female,Quality Assurance Engineer,6,39858,2,5,4,No
32226,39,Male,Data Engineer,24,35240,1,4,4,No
32227,42,Male,Marketing Analyst,28,62116,3,2,2,No
32228,29,Male,Operations Manager,22,44669,4,4,4,No
32229,55,Male,UX/UI Designer,25,119958,2,3,1,No
32230,32,Male,HR Specialist,14,89890,4,5,3,No
32231,31,Female,UX/UI Designer,7,94351,3,1,2,No
32232,29,Female,Business Analyst,9,31699,2,3,5,No
32233,29,Male,Project Manager,1,71398,2,1,3,Yes
32234,40,Female,Business Analyst,24,95908,4,1,5,Yes
32235,22,Male,Compliance Analysts,24,87177,5,1,4,No
32236,24,Male,Marketing Analyst,22,107528,3,4,4,No
32237,53,Male,Quality Assurance Engineer,15,72932,3,3,2,No
32238,37,Male,Business Intelligence Analyst,27,91579,1,5,4,No
32239,51,Female,Compliance Analysts,4,119245,1,3,4,No
32240,49,Male,Software Engineer,25,55272,4,5,3,Yes
32241,49,Male,Data Scientist,5,117765,5,5,1,No
32242,37,Female,Operations Manager,8,83447,1,2,3,No
32243,54,Male,Business Analyst,22,104103,1,4,1,No
32244,46,Male,Network Engineer,10,38443,1,1,2,Yes
32245,39,Female,Customer Support Specialist,23,30522,4,2,2,No
32246,47,Male,UX/UI Designer,22,115447,1,1,3,No
32247,27,Male,HR Specialist,3,30169,1,5,2,No
32248,59,Male,Customer Support Specialist,11,100982,4,3,3,No
32249,24,Male,Software Engineer,10,78840,1,4,1,No
32250,27,Female,Software Developer,25,99907,1,4,4,No
32251,35,Female,UX/UI Designer,8,100856,2,2,1,No
32252,39,Male,Data Engineer,8,43887,2,2,5,No
32253,37,Male,Sales Manager,24,69799,4,2,1,No
32254,45,Female,Data Scientist,11,117982,5,5,1,No
32255,34,Male,UX/UI Designer,23,45534,4,4,4,No
32256,22,Female,Software Developer,14,94847,5,4,1,No
32257,59,Male,Project Manager,6,57033,5,5,4,No
32258,35,Male,Product Manager,21,106773,4,5,5,No
32259,38,Female,Data Engineer,18,61504,4,5,1,Yes
32260,34,Male,HR Specialist,20,81590,4,2,1,Yes
32261,34,Female,Accountant ,1,51181,5,4,4,No
32262,30,Male,Software Engineer,11,73027,3,5,5,No
32263,27,Male,Network Engineer,4,108315,2,5,4,No
32264,27,Female,UX/UI Designer,10,36342,2,3,1,Yes
32265,51,Male,Sales Manager,18,117332,3,3,3,No
32266,58,Female,Data Scientist,11,78014,3,3,4,No
32267,35,Male,Accountant ,8,50423,5,4,4,No
32268,25,Male,Sales Manager,5,34690,4,2,1,No
32269,55,Female,Quality Assurance Engineer,13,87591,3,5,3,No
32270,23,Male,Customer Support Specialist,27,78201,5,1,3,No
32271,38,Male,Product Manager,5,33951,4,2,5,No
32272,35,Female,Customer Support Specialist,1,89059,1,3,4,No
32273,38,Female,Financial Analyst,17,115594,3,1,3,No
32274,51,Female,Project Manager,20,53421,5,1,5,No
32275,50,Male,Compliance Analysts,11,68598,5,1,2,No
32276,28,Female,Software Developer,19,81783,4,1,3,No
32277,30,Female,Customer Support Specialist,18,92699,1,4,5,No
32278,44,Male,Marketing Analyst,21,33180,2,2,4,No
32279,57,Female,Quality Assurance Engineer,21,99259,2,2,2,No
32280,35,Male,Data Scientist,17,46751,5,3,1,No
32281,41,Male,Project Manager,12,78264,5,2,2,No
32282,38,Male,UX/UI Designer,4,95308,3,5,5,No
32283,53,Male,HR Specialist,26,54227,5,2,2,No
32284,46,Male,HR Specialist,21,78160,2,5,2,No
32285,51,Male,Operations Manager,15,57973,3,2,2,No
32286,48,Male,Software Engineer,15,106479,5,2,3,No
32287,48,Male,Customer Support Specialist,22,98689,1,2,2,No
32288,52,Male,Software Engineer,6,119364,5,1,4,No
32289,47,Male,Network Engineer,25,49745,3,5,4,No
32290,35,Female,HR Specialist,19,66076,3,4,4,No
32291,42,Male,Customer Support Specialist,5,112653,1,3,3,No
32292,49,Female,Customer Support Specialist,21,77022,3,1,1,No
32293,36,Male,Financial Analyst,2,52456,5,4,2,No
32294,51,Male,Marketing Analyst,28,64086,2,2,5,No
32295,46,Male,Marketing Analyst,2,53613,1,5,5,No
32296,32,Female,Data Engineer,13,38330,1,2,1,No
32297,32,Female,Product Manager,19,104243,4,4,1,No
32298,49,Male,Financial Analyst,17,74805,5,5,2,No
32299,26,Male,Network Engineer,12,98416,4,2,5,No
32300,49,Male,Marketing Analyst,7,106035,5,1,1,No
32301,29,Male,Customer Support Specialist,13,96717,4,3,3,No
32302,47,Female,Business Intelligence Analyst,27,84633,2,4,5,No
32303,27,Female,Data Scientist,13,114349,5,5,3,No
32304,53,Female,Sales Manager,28,43445,3,4,5,No
32305,53,Male,Financial Analyst,23,49038,5,5,4,No
32306,33,Male,Project Manager,27,30456,1,4,2,No
32307,27,Female,Customer Support Specialist,28,103567,1,3,2,Yes
32308,34,Male,HR Specialist,6,56993,2,2,4,No
32309,55,Male,Compliance Analysts,8,109127,5,5,1,No
32310,44,Male,Data Engineer,24,106622,3,1,2,Yes
32311,38,Male,Sales Manager,23,96614,3,5,4,No
32312,22,Female,Operations Manager,19,93022,3,3,5,No
32313,28,Female,Customer Support Specialist,15,36353,3,5,5,No
32314,34,Male,Software Developer,3,52511,5,5,1,No
32315,35,Male,Operations Manager,5,91913,2,2,2,No
32316,38,Male,Marketing Analyst,1,38999,1,4,3,Yes
32317,51,Male,Customer Support Specialist,29,46786,1,2,3,Yes
32318,55,Male,Quality Assurance Engineer,9,104688,5,1,1,No
32319,48,Male,Software Engineer,25,97349,4,5,4,No
32320,46,Male,Software Engineer,3,73633,2,5,2,No
32321,56,Male,Data Engineer,17,102579,2,2,1,No
32322,30,Female,Business Intelligence Analyst,6,66612,1,3,5,No
32323,27,Female,Data Engineer,18,65976,2,2,3,No
32324,47,Male,Accountant ,9,39884,2,2,3,No
32325,59,Male,Product Manager,13,69977,5,2,1,No
32326,48,Male,Software Developer,5,61790,2,1,3,No
32327,52,Male,Compliance Analysts,3,54131,3,5,3,No
32328,24,Female,UX/UI Designer,6,89414,3,1,2,No
32329,45,Male,Product Manager,26,94495,1,2,3,No
32330,36,Male,UX/UI Designer,16,99555,5,4,1,Yes
32331,27,Male,Quality Assurance Engineer,15,38959,3,5,3,No
32332,32,Male,Data Scientist,28,93508,2,1,3,No
32333,51,Male,UX/UI Designer,20,61259,5,3,4,No
32334,56,Male,Product Manager,7,47843,5,2,4,No
32335,59,Male,Marketing Analyst,28,53291,4,3,2,No
32336,50,Male,Financial Analyst,3,57686,2,4,1,No
32337,44,Male,Software Engineer,19,74632,5,3,4,No
32338,24,Male,Accountant ,20,115308,4,5,4,Yes
32339,47,Male,Operations Manager,6,51001,1,4,5,No
32340,35,Male,UX/UI Designer,15,115207,5,2,3,No
32341,40,Female,Business Analyst,24,65228,2,2,2,No
32342,42,Male,Accountant ,5,104799,4,4,4,No
32343,42,Male,Software Engineer,1,50225,1,4,4,No
32344,30,Male,Operations Manager,11,61387,5,4,3,No
32345,34,Male,Quality Assurance Engineer,5,77506,4,1,4,No
32346,58,Male,Operations Manager,19,81623,1,1,2,No
32347,59,Female,Project Manager,7,54191,3,1,1,No
32348,45,Male,Sales Manager,17,44264,2,2,2,No
32349,59,Male,Network Engineer,20,77418,2,3,4,No
32350,32,Female,Product Manager,25,53139,2,2,3,No
32351,50,Female,Compliance Analysts,25,49867,3,1,3,No
32352,59,Male,Business Intelligence Analyst,8,60859,4,3,4,No
32353,38,Female,Software Developer,11,41523,3,4,5,No
32354,47,Male,Customer Support Specialist,6,38930,5,4,5,No
32355,47,Male,Software Engineer,21,41914,2,2,3,No
32356,33,Male,Compliance Analysts,25,61511,4,1,5,No
32357,39,Male,Network Engineer,16,62990,4,1,3,No
32358,30,Female,UX/UI Designer,5,35163,5,5,5,No
32359,24,Male,Software Developer,26,83151,1,3,3,No
32360,31,Male,Product Manager,25,57758,5,1,4,No
32361,23,Male,Business Analyst,12,74011,2,3,4,No
32362,29,Female,Sales Manager,23,54990,5,4,2,Yes
32363,39,Male,HR Specialist,20,45329,2,2,4,No
32364,52,Male,Marketing Analyst,26,104889,2,5,5,No
32365,35,Female,Network Engineer,26,56232,1,3,3,No
32366,54,Female,UX/UI Designer,10,47771,4,5,1,Yes
32367,50,Male,Software Engineer,16,98252,3,2,2,No
32368,54,Male,Network Engineer,2,107281,4,5,4,No
32369,56,Male,Quality Assurance Engineer,14,30685,3,3,3,No
32370,23,Male,Project Manager,11,69873,1,1,4,No
32371,56,Male,Accountant ,23,47627,1,4,5,No
32372,53,Male,Quality Assurance Engineer,24,106029,3,5,2,Yes
32373,57,Male,Business Analyst,17,116935,1,4,5,No
32374,44,Male,UX/UI Designer,29,61478,1,5,3,No
32375,26,Female,Business Analyst,13,43514,3,3,4,No
32376,37,Male,Customer Support Specialist,26,108024,3,4,3,No
32377,45,Male,Marketing Analyst,22,86898,3,2,1,No
32378,49,Female,Business Analyst,20,31776,2,2,4,No
32379,46,Male,Accountant ,9,107330,4,4,3,No
32380,28,Male,Software Engineer,27,69895,3,4,3,No
32381,59,Male,Sales Manager,7,119472,4,2,3,No
32382,28,Male,Marketing Analyst,28,115990,4,3,1,No
32383,43,Male,Quality Assurance Engineer,21,77424,5,5,2,No
32384,43,Male,Financial Analyst,6,87327,2,3,4,No
32385,48,Male,Compliance Analysts,21,108657,5,4,5,No
32386,54,Female,Software Engineer,9,57846,3,3,1,No
32387,53,Male,Business Analyst,9,83077,3,4,3,No
32388,53,Male,Software Engineer,27,116610,4,3,5,No
32389,22,Male,Financial Analyst,26,117493,4,5,3,No
32390,31,Male,Accountant ,11,86466,5,3,3,No
32391,25,Male,Marketing Analyst,8,62096,5,1,4,No
32392,50,Female,Customer Support Specialist,13,42825,5,5,1,No
32393,28,Male,Software Engineer,7,93303,2,5,2,No
32394,59,Male,Marketing Analyst,21,98013,5,3,3,No
32395,27,Female,Software Engineer,24,33184,3,4,5,No
32396,32,Male,Sales Manager,3,65841,4,1,2,No
